pool_hash;ticker;name;cluster_id;cluster_name
943da8ae2476a294c0c00f379397d513e376ff759b5b3c8ae9ff74d8;MYC;MyCointainer.com;;
a3e71398e80739522e907c35b8f652064e5268e62e9b78a9603f6b98;ETO1;eToro Pool 1;72;etoro.com
2bf5a031b46b34c07937a769ff6f82b6a78a25c71022eaaf1f20eec9;ETO2;eToro Pool 2;72;etoro.com
32fdb90d73865d16463fe1e092c7814a9f035f781a661d9d43ed7443;ETO3;eToro Pool 3;72;etoro.com
14a43f036fd11ce735f1487157f155e1971b0f9980f569876d14a399;"";"";;
e962d87ebaa9381b7d225bf3d60d86040a95b5a6ae6f78af3d914d5f;"";"";;
964d8d35d91603e0dcfbc64891ee8ffeba0e503ca96bf627bc8bcb55;"";"";;
d6e3808faa3a1ef5aaf04eeb89156efd48f94131e41426ea64904542;THC;THC Cardano Stake World;41;thc-room335.com
7df262feae9201d1b2e32d4c825ca91b29fbafb2b8e556f6efb7f549;CSN1;Cardanoscan Pool 1;32;cardanoscan.io
ba372338268d3f7205bb21abfabc31e9297983435e66db44bef8ae8d;SPQR;DGP;;
65e12de766022365b2b77030f2e0d7ba34b69f53286207228ba1346c;FIT;firststreet;;
fb3cc38ce8ca95d45b8c5760be51f16d54cf54a1d0c31820ffd2ddc7;DLI;DLI-KING-POOL;;
30f9a4c529f89d60ad1bd1c33c0e13c20b347fec7cac794c557efcee;OASIS;Oasis Pool One;118;oasispool.io
ec87f8c6822ab8d26a8837d101b177497304da01d6d444c49e0627e9;YODA;Yoda;108;yoda.team
061ae3f2d469737fb6f8c10aad70e7d02e37f8dd8d2a41dbbb6b72f0;CRMY1;CardanoRmy Stake Pool;;
b25395824b7e80cb54a5a2c51cc405bc707c3405ce5a311c0389273c;LUNA;#Luna Staking;;
8f102a1325d2292c19cac46cb29bd8c7a81aff66faa42f608fed4d6b;DIV;DIVPools;112;divpools.com
9ee1120430f92665657081a3087d0fd88388d68e11269d57e296d244;DIV;DIVPools;112;divpools.com
7c81fb493350d7fc6ae12d027b56efade2d4edb844d1dd736e0a861e;CCIO;ChainCrucial.io;;
52580bb59a71bde15a4d03f56a13e2839afd3bc4eb1674b750dd02eb;DIV;DIVPools;112;divpools.com
58f356d69e115c172a18b20a720f1108791235aff7757a448c037de1;BUDHA;Buddha Pool;;
bba38410de5b0d75242daeac580103e72814cc4baccdc2314ef4ffbe;THREE;THREEPool;;
c665d947352bc65cc927a56d10b9f6ea11fc0b9d0074546914908893;Croco;Crocodile Cardano Pool (CrocoPool);;
24b39b1b3cabd5b85bc19c8acb0d632a3e92d24d52c4e70fed8bcbb5;DIV;DIVPools;112;divpools.com
5cea534d520834ae39292fd676aa9648afc8cc52b588b01c387e953d;DIV;DIVPools;112;divpools.com
a1b6398200511816277ec4ac4a94160b6cb0fbf6a8bc002c506e41ad;STASH;Stakeish;;
f84aed8cedb63195f68ec94a59b3e9b979b7eb0dd41085ae945473d7;YYG;YOYOGI POOL;;
abcd27d5ee8f838e24cdb8653cbe309a86d7a4c48576ac3e0893a810;L₳KE;StakeLake LAKE from ITN;;
0d61a4753d0354e5352ba629250a5a40f8d66c2e810c547362e4fb6d;DAM;D.A.M. Crypto LLC;;
f11c6f32fdf2cf09ca2613b653ea3f64c36cbf89049662d777a96095;LAND;LANDSHARING.ORG;;
9ca1acc82c6d971c673ee1f3601393df13b3aa521e6eb455466a8fbf;SSCC;SSCC;87;sonicstaking.org
351d8435256ab7f560255342dd464f7becf8e3bc4f976e0d80a90ef9;JADAA;Japanese ADA Stake Pool;;
99740fc5585c7d33b9ff2b5b79e14b3ad8fe11bab72e2e74fc313513;THC;THC Cardano Stake World;41;thc-room335.com
c0442d741f922c5f5a1e51cddf69c041756978b36e228ec0deb3663f;7CS;Seven Seas;;
a2a7050e1ef0618dc76bdcc9bbba0c01f88fe1b88e19cc3218acacd8;TETON;TetonBlocks;;
fd502e9cf5c05943e8f250e4961b68f169c786b044134c64759b0e7b;HORSE;Six Beautiful Horses;;
e57cf381a73cdfc32b1d0e33a40b42c498b726090b78a3df56b5e848;WISH;Wish Pool;;
d291a7ebd793c51590c39fb2f76f028e8800ea66e4735353b7b39932;FORGE;FORGE;;
e8749968dffdff889b9c07b8c13f2d53a4e83ce9f5f4779b08057c0b;EMS;Embedded_Solutions_ADA_Staking_Pool;;
206292eab4479f3c24724baa877bc80cd27783c6089dfc64a7f22a7b;IDIV;IDIV Stake Pool;112;divpools.com
2f606921baedcad68bbc765b9ab82b2b201d42bd35262517ce5d7d96;HODLA;HodlAda;;
22532ae4a83dec91387b1a0ddd3306e086b80fb36ae850e2376d75bf;STFU;stake.fun;;
745f545ce6737123736dfd0976714796b3d3160979d7c29f01a65775;AZMAT;AZMAT CAPITAL;;
099d512b6ffedd552ae38a9ae2123c116b1d20e1f01bb42a1f539fba;STOIC;Stoic Pool;;
025ee4af86029ecae1f981e20427935e6bc36426f4b3021e781184a7;INFLW;Inflow Pool;;
588b679644fee76f545eab14b89eb0da4811fb0e08990a41aa7523e7;RND2;RND2 by COIN THINK TANK;;
94f301e31579d6f13622eb6c65261aa71010d9895e3f9fb5ebc3e4a6;CLRPL;clrPool;7;teststakepool.com
419e157df4f4bc1b0f095fa18c301d4531824ae396f1565e7e429d1d;PVRTY;Poverty;;
3fabae270fa58b139011fbda499e1a73372b627f16b7f4a9e6f39548;ISTC;iStakeCardano;;
3608772c43d89b71aa0094b67065f7198756e15114185db539476eca;QZPI;astralpool;;
27c58abdd30fd5a88d25144937482ce79419dc6afd770e91a0f750e3;SAFEX;Safe Cardano;;
4a820ce133298f612259ce092b7b13049f3270f5e764a0ac6f33643a;TOP1;TOP ADA Stakepool;;
fa6369d4960007d990b275c4351ddb803da30e863450053f5f74fdc4;T_REX;T_REX;;
3a69892d22415de2e0d027812ad5d7367c1c81e5a4cb2260181ca4b6;"";"";;
b3ef5a5b10492724903f44f400f5d57ce3867f0368c9913ea6abfa40;"";"";;
215e20c4901b84b5b817da912c7901ab7cb42a7a141d18063f25bcc9;BROI;BigRoi StakePool;;
c8a112cf336c9d2339a07b8de2d9ec5353852d8acb9128042d2e914f;LAZ;Lazerdye;;
9c2157ad46bdfd35a027c77d1e28cd3d8449c5a85a4b24dde4a7ac6e;BEER;Beer Money;;
9dc1de239300443289a9ae54c484b7e688f461dc30df2652f34b3a48;MOJO;MoJo JoJo ADA Stake Pool;;
6226fce477c40a148f695fcd2de150dbd7566ee30137d7deda8071a4;AIJOU;StakeLove Japan;113;stakelove.com
c7cb0c4355e735c2843c0af609530869678e2bdbb1ae5e6a49ac162e;LIEBE;StakeLove Germany;113;stakelove.com
eda73c855d04c0b75840042b2d9f5117cbfd494ad2fa63402f3564e8;TAIJI;太極;;
76156e005e74752a9b1e31fa0cd912bec95422d36b4004f1d5d8e21e;CWSA;Codeway;;
7c5fd84421a68f545d09ad8580b2a154a7bb6f79f4a3a8acb4d15e27;888;888POOL.IO;;
3eff1c9a83ed1d663dec319fb71fda828d97be87147db0898ad44fe5;MXX;Multiplier;;
af8a2a59a5eb535acc49d6dd2003f44b13bd34f3f4d6870e2afed768;At5;Arte5;;
5eb73b5dd2296fb7e2cb3a6c93d067aff250968c5763f3faac4ccb5f;SETL;SEATTLE STAKES;;
003da6afe37eca8d1bec9a040a51f23eb085c3e1b924948a214067e7;ATM1;ATM Stake Pool;73;atmstakepool.com
52916fa2da464316ee881f50fb758211b0eb56c630c194248845e414;AEREA;Aerea Network;;
c899274f5562793caae662e86b7e1b9022025b6fda1711abc2e333c6;SENEX;Old Wise Man;;
919ad36d0d3bbce651609719ec6ef4013287384bd40d25bc2eaf4935;MaGnA;MagnaTaur;;
fd2ce4f1b300eee8dabf70b010f23a9f2650f18c1f8d3ecf823f5423;ADOPT;ADOPTion Stake Pool;;
597cbfdfbfd88ddf1d55afe46eba40fdccf1a39b315e025a226e53c5;RONIN;浪人 Rōnin;;
d9ba1c74d289a64dbf5471d800f0685dada44206eb68455077beb98c;CAST;Cardano Staking Trio;;
516fe4e20724ad0a9f8ace8b9be7ca778417a5e71cf500717d175792;FABLE;Fable 寓話;;
f171144c73274b5ff009a1ddb74c172d630d7d9c7d3073e6d64fc0ee;MTC;MTC dApp pool;;
072a7705cee8f76cbaff72325340fe821674366002b5398f2a66b07e;OBS;Ouroboros-暗号通貨革命;;
5a0af5c80ed8456b182c81e63fc6278a0b3e6e0189de3143730e9aa9;TADA;TADA Pools Vietnam;;
58ddb4ec6839d4e3b69b733a95d17b76ab44e8fd939bb7af183fc73a;TICKR;Stakepool for Testing;;
02204fe35693145133b5778f14f089298d7978f65a25f349810e60ba;TURBO;Turbo;;
6622bb2a073669662fed0eff7b22539af53b7ff9610901659d0a1e07;WizOz;WizOz;;
fb83ad3fa6705ac82d7bc5bb10a7a6d792d964d2a55afbbe419d9d4c;VENOX;VENOX Stake Pool;39;stakeadacoins.io
f4534b0b3c154f4b42ec4762bf7267e68a5728689fbdd0c8cff1ccdf;HADES;HADES;;
b045db78a969ebb64d6d39c67271e6c6955b27bd6d889fcd810b0d1d;LEXUS;LEXUS;;
027a08f49ad5ece08e3a1575fb9cd8e8d7cf3b7815807a20b1a715f1;DIGI3;DIGI3;;
78ce8b6855c8651d0ffc746dfb52cfe09386e1e37171c78b8433a9a0;SIMPL;SIMPL;;
62b5851a408fae2d26f85062aa80a821cfec618a89da417a23ac1f80;JIDDU;Jiddu Krishnamurti Peace Pool;;
787d769117dd93ce1b21ac3f0fb250526cfbe71703badc2a353e7485;SBPIO;StandardBlockProducer;;
6e8c50febc151bde603d07e35df55dcb8669fed81db9dba4bc5e87c3;VapE;Vape Avenue;;
a3df9db05e2d723599925a1322bb381ea6dbddac07d99e86531bf1f8;PYRO;PyroNexus.com;;
bd0cdc8bd27cf19720d0aece925a4b2c85c21f4b3e5fbf6fdb57fc57;GOOD;THE GOOD NODE;;
b3291d8a4e04835ebaa71e0523b37abe64e4cd2eeea35c0886a2dd40;GRC1;Grc1Pool;;
58920efd533bc451664937d03c14176b0693a1800326933f3abbc6e8;FLOW;The River;;
8237478becff04cbe47fde64f737d18a7efcba24553555bb669de749;MCS;MyCardanoStake 🌍;;
0775f0139af22e1ebf2c3278598816946e750029b70eace3c5135c3e;CNODE;CardaNode Staking;;
3805681d8d4bc9c7f298c24fdeca3406849e2db84a0708718d96d0b2;one;EnigmA;;
969b78926481d5e944e5f680f04611c16e1120d57da58056be55f5bf;KIND;"KIND, The Charitable Pool";;
59db640a870601fedb539d3f4954007332e76e463d1265c096b69c59;GYS;Grow Your Stake;;
578ce876fe97ffc5f2f999d9ff4199a2bc7bfaf732e648471fac4ed2;ARTZ;ARTZ Pool;;
3adadf1c14620650115fe4fdb3c07b9f311bab68d3019d691914af54;AAADA;A++ AAADA Pool;;
576c1b8f96d9bd504aa9d3a271fe65a3667ebb5fdb7b0c596c561e57;THC2;THC Cardano Stake World;41;thc-room335.com
d892f662870facb4428800803c3963854d3f85b46157717fc8edc12f;MPN;EU Super pool;;
c792e4c0af1a99a1505925ecebdbe9c45b8c613ca45beb416d898f59;GISK1;Giskardpool;;
b7ff8d79337bc800a52e3e4ad04ff8ef7d18dcbca4dc62f9975cbee5;KEEN;KeenPool;;
6bd9b29295a7e24520a1eecd5a5ab9a94f3ffeed3b89551cac71f6bf;PLANT;PLANTA CRYPTO;;
901ac459f88266e4aec29e984179203c23a7eb9cd5bcee94c39be411;SPFR;Stakepool.fr;;
09284af01cb4bdef764fe99ed0e3cbc5f1f8d1bd350660878e4c9eeb;ANCAP;Anarcho-Capitalist Pool;40;ancap-pool.com
4804717403e8331c9185f82ff6e4495fe50bc2637a287792d208e5d7;OGAM;Ogam Pool;;
046a00d716bd0af42ca5cf5ab11dc7ea22eeafac4d3ad91c128791c3;BALT;"[BALT] Baltics Pool - LT, LV, EE";;
2ad1d20d7a1720d4c90b0a3b4d9a57d42b90f97ecc0eba3759cd7940;BGADA;BGADA;;
dec6d338be22ca05289dce3358dfd9da9378239b1b9de174b26b9653;LOOP;Loop Pool;;
c326709622133a342f53bbe157a79d3c13a59e8769e3b7be97e807d3;PSK;Premium Staking;;
bdadf198bdc79d4f37c5dcd9ed0cdf402bdc2299c3ae4c87d688a6fe;TSS;Tokyo Samurai Staking;;
345dc7479346c60a07ad4a6009e4ea49a9ccc09a6e140dc8f1313b30;ADABY;ADABoy;;
582d833069ed6fc3835b73167082ffc91ad922746cc74611e5881280;ABYTE;ADAbyte;;
15e5672aa78de979bda529fb34008907fa9f1303402f68f727649e07;WAVE0;Wave Pool 0;;
9dfeca095f80562460252072fd8438f08936ef5a2077583a9722bd97;P2PCX;P2P & CEX;47;p2p.org
3a0905747c18cf0e4410832fe64b13aaad4c7d03634ddb9f66c22860;BR03K;Broekhuijse’s stakepool;;
fd2b9830f7a1a43217708c815dcd352b1cb89386fd12de343e905a65;"";"";;
bb788f2b96ce42d300c27cf2e3e633b829825ad388476215c818a8b4;DAP;Digital Ark Pool;;
96449f370656b2d484db0f2efa1333d57a5c4ab536d48443a1c186b0;CURRY;CurryOn Crypto;;
72de14d78a359617a7dd0b33c5554ed4edbafd768ece87c4bf672ee0;ECO;ECO Pool;;
42aebb6bd342c6ea6c5a9851c8af88de3804a38ff9b67dab4df1bc57;PATI⏳;Patience 辛抱;;
fbc3b43604dedb35f09d9d61391ce03cf65e9b3b7653ca1376e0150d;DIVE;DIVE by SWIM;13;theswim.net
f66a36de855d53b9d5110bd46640f48dbab1c848c9e2f5c36d8c12dc;GAIA;GAIA Stake Pool;;
4b0a9386e29fae1d2a240bb585a7d1e94f76fa63b9ddbf23e1c72e9d;GNP1;GrahamsNumberPlus1;;
99b96e6f6d9434d640042d50dadd9d8dd022713d2e4dab64d66318c7;IRISH;IrishPool;;
52887c69a0b24faafdfc31a623f05a7b703331bba3b528bd42f256f5;MAML;MAML;;
b42eae6ad659bd5e2187975a36816b712422bfd5b64ea32f52781096;DIVY2;Discovery 2;44;adatrain.com
526c3c546e931faab198e07c40b7c94bb3b67b985ef116ca22e8b8f0;LABA;LabaroAdaPool;;
68015e22c3b05d71f48a11e4cb1e6c986608a37142a0b155dbe43a1d;RHOEN;RHOENpool;;
c543d69a39a14c7720c185e2a79c7649d2cab35912866a3e2dc96335;BNP;Binance Staking - 0;30;binance.com
39097f8fea50ba89cffc9fe89f197c71d81c013af7ee8c317c8b0563;SMPRF;Semperfi Pool;;
d32d813142d2f64987dc0bef23864d8f642beaea38698fd79cfd6f68;LUG;LugPool;;
2aec9f94ca6dacff0ab11b3bb4ad932728c5e13d5b430ea0e1b880c4;TIDE;Tide Pools;;
1d6f28d31f664d603e4fc751830d652d6980fba8143ec91829e9528d;ALIEN;ALIEN;;
08453273401b3ee2f380ec570f8c926d5f3bd3522337d03b566a6b61;DIGI3;Digital Fortress;9;digitalfortress.online
16d216d074625d2dbb75c20948e4d9a1efe0fe79c4c915d4b5391de1;KALU;kalu.solutions Stakepool;;
1beb810b5d0541369fb132adf1374853f6334e0fb407dc3c4f94fdc2;VIRGO;Virgo;;
3458409df732f210a941997483ee39cae5fd968162a2cf4bde7378d1;ANCAP;Anarcho-Capitalist Pool;40;ancap-pool.com
aada0ed2b22d9d7304d1052821a16a460ff058ab1dae9cfb71d26e1f;PHX;Phoenix;;
5059d31b0c8c11d6d2404266844e31f13dab05eae77815db8994a598;SVRN;Sovereign Restoration;;
c20af20c5096b763d64202f50447682a0c6d26af5dbc9b299ee1034c;SPX;SPECTRUMX;76;jonysarker.zil
7d08f3a51f2f90aa501e6167679bdd010dd063fc6655235d0eceedd3;SPX;SPECTRUMX;76;jonysarker.zil
20df8645abddf09403ba2656cda7da2cd163973a5e439c6e43dcbea9;SPEED;Speedwing;;
af96ac5f392b3049197d4b9a7ceed291ce92b47d79baac7d0ef8f5bf;GIGAX;GigaX;;
b3a4abea31bd646040b2769f76db5c53e7d5a7c34f0cf8075437e856;BNP;Binance Staking - 3;30;binance.com
a7df170f18255d8888a34aeeda915b112b44666ea0f3efb2dbe926ee;BNP;Binance Staking - 1;30;binance.com
5b0f169af28ad3081982499878bec888e848139b27c86ff517c9161c;BNP;Binance Staking - 2;30;binance.com
986e3e2b19a43848a6ec9be2e0c75b74a7b39cbc4c321aaa7d5aa2a8;BNP;Binance Staking - 5;30;binance.com
f80c43e32943a0187ddb64b0ce68cd6ec0e61292d9f75153acc92583;BNP;Binance Staking - 6;30;binance.com
e454652db4bb4a07aac51df90cc4f082cd28526ac990b7ddf7466ed2;BNP;Binance Staking - 4;30;binance.com
0a66ecde1dd768a0c52d24ca1e42aec806af4cdd5e38a4f8ad5cb47d;織田信長;織田信長;;
859616e463fedd371ffed17a00277b62a13573ab0d46511eb75af564;SPX;SPECTRUMX;;
50de79c63d672319e20be59c620eb57ed1de8b7cc7fa489d8f22e353;F₳LCO;Falcon Cardano Stakepool;;
f25197cb96c05ec03b8fc5ef195ea87e76ba8fab3b0dcc0cd499e140;TRADA;TRADA;;
266916eadfae9f9466cd9f272fd566a0af0a0782c9e60b24c4973b9f;BNP;Binance Staking - 7;30;binance.com
f908b93de306af12c111b6e591d319784a58500ea00775c4e84ebe80;STKAR;Stakear;;
7858e168a015747df8a4838e0963aca08f17c19516f2118f8a9d7b32;BNP;Binance Staking - 8;30;binance.com
021e8d5d8acd1eecb2c0946a87e09daa4bde370be90413b80eb996d9;BNP;Binance Staking - 11;30;binance.com
3b09246a5f22d5223bb9f4da263d3e35870c98c825f9330fe8dc45db;BNP;Binance Staking - 9;30;binance.com
e69e8670e01e8a2ab0c577019f9937c7192e1b8c31245cb5271db738;BNP;Binance Staking - 10;30;binance.com
4c316a5b23e0a93a80998575028d8399b0399efcb676837442f9821d;BNP;Binance Staking - 12;30;binance.com
11adfe44fee00220af204daa7ccedc7124c03c1d7614e60da4dd2af1;BNP;Binance Staking - 13;30;binance.com
182acedff9cf6a4c44f81d0f6ff03fd21eef63aff7f1ab118bc0a61d;BNP;Binance Staking - 14;30;binance.com
7ea4b5bf56a3a4106283a26c27e82875dddfc850d2abb9a79d3a6d70;BNS;Binance Staking - 16;30;binance.com
43d6ae9628a6552f3a4fc7f76f453769f12c4aa69c4f122fc6634970;BNP;Binance Staking - 15;30;binance.com
d81db0f144b0f40a297c5d4914f04d57f89bc3c235ae21243c9d9445;BONUS;100 bonus ADA every epoch from adapool.de;114;adapool.de
d80765c06afe265213d446d5747a38ccbfc592bb97365d8535fb897b;DONT;Do Not Delegate Here;78;github.com
ae00a551bfbf804f2f188d1281d86521023fdab80848b96dacf65e87;DONT;Do Not Delegate Here 2;78;github.com
89407b097bed491af84c4d65939224c792d4c457dcf5fa9c1dea7f87;BLA;BitBlance;;
5790d62ab1ba703e861fe800f9cefaaf1485c3ca42c6ba9ce74690a1;TTS17;TTS is awesome!;;
fdc55442d4c89bfa42bb62ac640ed710afd6eb79531e6dbb8459eb46;SECUR;TWO SecureStaking.io;50;cardano.securestaking.io
156a99305ef756243b0edb97f87a164227817cc7cc5e1e2013d711d9;PEA;Pea Farm;;
b5a1a820cc3783a4e637bce79d1cc2774b241c08251e45c5d1f8f3f6;LIDO;Lido Lovelace;;
0f4c237d5122317af5af3ece2e57deeac29e6db946b841b114f173d7;VELES;VELES;;
88704ec0e235f20bf00dcb121274e8d0b0b2cb64bd94a248dfa70c21;AUTO;AutoCardano;;
0dd4dcb0970b3e10c05082716d8fa446a377a214af4c5408f7889984;BNP;Binance Staking - 17;30;binance.com
ef603340ac08cbe1cbe003821a2272e15612b50b86c0066e043dc64e;VOYA;Voyager;;
dfb7bca4f4013e0683b185b8b3f7ddb5be1a6c9decc737a00282511f;REM;Oneiron;;
15b5c3202b12c66377626bf881af87a9907dc89b6a8d86b0c0e8823e;OCEA1;ADA Ocean One;3;adaocean.com
4a463cd2a7ba953d1ff3514c1bc41910fa8888fd6bec83905cd642d8;OCEA6;ADA Ocean Six;3;adaocean.com
3778d01333555227a997e141d50c95ac3824d8e28fefe8634037b114;OCEA7;ADA Ocean Seven;3;adaocean.com
9495762e111912925166df9cfeee225fa1e866ed49c637273096c7e8;FIDA;FIMI.VN-ADA;;
0840d05089b5bff1e24fe57c1ed905cd6fda68e1147a5b5863d39562;COOL3;COOL3;4;stakecool.io
7782b3a9574a1d179a767064213e03a061995a006e1aeafdfb8463f8;COOL4;COOL4;4;stakecool.io
6371c7935c90ddb9b2bca3e5ae04d69711ec1bc28749393116c6d44c;COOL5;COOL5;4;stakecool.io
1d9cc6b732016e62b7ac8ff4a9c5d467c5020490bef1459b024b2123;ADELA;ADELA Pool;;
96b0dac2d1da7a46ef457c75121686cb083f592227cd414e0ec138b8;0FEE0;0 fee club;80;0fee.club
a5badbd63e2af0474baaa92cac4f2b847f0b333681ad53254253e7c6;0FEE1;0 fee club;80;0fee.club
9f993ee3ed3cbb87e8096735bae69297cf34706e20720602a1804810;0FEE2;0 fee club;80;0fee.club
d51eb01bbfc128e557b51ea104983dc3825cd73e11fa1c33b950c66f;0FEE3;0 fee club;80;0fee.club
d01379b3dc768ece2a25f2c20b6b434d79dcd9bb16b1645e9a62d500;0FEE4;0 fee club;80;0fee.club
4ccf05ec7a62460384a951c590e58c7294a9031309d03834e3496f35;0FEE5;0 fee club;80;0fee.club
53228453540d4190af4cae49be60cc6e8219682ecc2bbbced7d8f20b;0FEE6;0 fee club;80;0fee.club
af55538be1b01342af8b400d7f83844bfed9faf3e38fb5b9f6ff57c4;0FEE7;0 fee club;80;0fee.club
20d72d4a07d2e1951d9d1ef27b6bab3c810444d667b13387eae89d77;0FEE8;0 fee club;80;0fee.club
3255c0e0a0f673b09de6bd68dda3bb31a7cfc7959e316930642c107e;0FEE9;0 fee club;80;0fee.club
f839821b8c95969d853e4b547952b84a3bb20cd96c6b564ddfd95c0b;SPS3;StakePool Service No.3;5;stakepoolservice.com
18109d01af0c5c4495a64a9de061ad621156729afc699128c0ceee0e;HADA;HADA.VN;;
d808aa16caa44c3226b76340f9f9535719d6e1018d46f499c100b6f1;SPS4;StakePool Service No.4;5;stakepoolservice.com
3257f318b0f84542aef842dc86ca362e5f35ce21a827b142233d5b63;SPS5;StakePool Service No.5;5;stakepoolservice.com
55ef56b00435fec8ff85dd88c0ce16df755526511323039bfde555db;MANT2;MANTIS 1PERCENT;6;mantispool.net
942da6f070168d2d5361dc464603ee7e78f118afb29d904dc72ce6db;HAPPY;HAPPY 幸運;;
821e05d8b53b9149afd0ece3ce8a1924cab4d11e2e5cd6acc5c93178;MERRY;MERRY;;
ec8b04ecd4456ddba74342ca080975b0393eaefb45b41a80520d0200;ROI;Tokenomics Pool;;
a0a6af80153d4bc92d7c5dfa4c07bb99067ee4b65066a4d87f488503;THC;THC Cardano Stake World;41;thc-room335.com
ffdf1b8fe56f419eaf95f20df8ffa8e72c799e9571ef9ce1c9a997f3;TAPSX;TapTap Vienna #2;89;tap-ada.at
57e0985d50391676b06b2ecf640d03d59735cd0c9a99d6e9e6f805eb;POP4;POP4;38;popool.net
7113de447fb62c38e3e3aeec434cac6fc76e05e997b84227e9c637b8;TERA;TERA;;
17111382071c508d881306c86b0a3511228c178e886742a2884c9d83;VS1;Adaverse Pool 🌌;;
53195c685e224f2aed5dd8b32ac8eb9a9b569adf05a9300962f3bef5;NOTEG;ADALovelacePool;88;adalovelacepool.com
e778b14f2470ba19be2bcf811837d1f19a9cc912ff2bb6a642f6dd90;NOTEA;ADALovelacePool;88;adalovelacepool.com
e7e18f2050fa307fc9405f1d517760e894f8fbdf41a9b1b280571b38;BLOOM;Bloom Three;20;bloompool.io
8bc067247b8a85500d40d7bb78afd4de6a5fed2cfcc82c9b9c2fa8a2;DIGI5;Digital Fortress 5;;
2ba96bc27be2bdde3ec11b9f696cf21fad39e49097be9b0193e6b572;ATAD2;ATADA-2 Stakepool in Austria;14;stakepool.at
f5487af25ae67ba4678d5431d912f0b54050615447f3f99f64bb0fa3;GABAN;GabanPool;;
c3d6f30be1e7a7708cd79ff219f439b57ceeb9d1dd2b9b691de26619;PRKL;SuomiPRKL;;
6ab1fd13a4e182f731ecf356ce3e145311f43cd512be2579ba3572e9;TOOLS;ADAPOOLS.ORG;93;adapools.org
008371cdb3cb14331b4ccd3bac369274906a26c8a00604e9b2785890;NODE2;Node Networks;94;nodenetworks.org
02e5d85c1cfbfb380646c5a1ebe96d9d94aa5dcd3feffc0995f33bde;GO1;Goguen Pool;12;goguen.osterlindh.com
66a366fd71c6681aeda19faab6ee4292d33b6daa714f3dd4a0601068;GO2;Goguen Pool;12;goguen.osterlindh.com
18be8d2160e765920833a3af7577e0121a125388bf55ea0957e83c54;MPN;sniper_pool;;
cf4bb687f9bfcd905d87e98bf6de3a47d6006fbec531b8be4e7946a2;OASIS;Oasis Pool Two;118;oasispool.io
afb33d38e92e03f9ce86f0175cc33e487b8def0ee25235f1e40183d1;STI2;stakit.io Pool 2 by TOBG;95;stakit.io
b02fdaea2b7684a68a25eeaadd9f6135a8b83560b2e25be43c3b3d65;LEO5;LEO5 Pool;;
254b9f3ded998ff0b053d92081394f8ee40d7fdcd9e96ed490d19e2c;NAP2;NAP-Nekota ADA Pool;25;publickey.co.jp
86a19d5418cd07294af7d71386cf14a84e0478fbfde5b89fe4d98a58;PAUL;CardanoWithPaul;;
7f9fcc0629142318e2c641c75460d7913622156a0510e861c21b3059;CPLP;CPLP POOL;;
ee3fd28910d73dd6476b4e6ce2a00d09cc9a3c7cc1562d289f1f89d8;D360A;DApp360;96;dapp360.co
09d3bcf783239668483d1af00eb24d164dae67ef6a11081ec5cc5088;SKYHI;SkyHi;;
51c670011f289048a535f50bd5021f2779ca2fb6ee711998d5eeb6c9;BTCAO;Bitcão Stake Pool;;
03646a1b39e69473a57bbeda37e35be8adcefb6ff608dd8fc726d371;1PCT;1 Percent Pool (v2);1;1percentpool.eu
41c8a40ab0b78d727655d165f946722728dfb01df2fcc2e148b3c98d;1PCT0;1 Percent Pool #0 (v2);1;1percentpool.eu
e0bfd78fd14b0336186ff6ca79a45f3619102b5bb484f7e0124dfdc0;1PCT1;1 Percent Pool #1 (v2);1;1percentpool.eu
757bbac0aeaa2cb38deaad2dbd298b9cd85bdc1a968f930aea093a63;1PCT2;1 Percent Pool #2 (v2);1;1percentpool.eu
43e608ee299b1aaad2d54f5986717379598cbc90ba291a27476a8dda;1PCT3;1 Percent Pool #3 (v2);1;1percentpool.eu
f018942907ac50ed7f831f14755ad93698188492d09d229655e6ade1;1PCT4;1 Percent Pool #4 (v2);1;1percentpool.eu
e9132dcc6ca311a5a5bcc30909c74f1e7404bb8c50ef8a86fa95a311;1PCT5;1 Percent Pool #5 (v2);1;1percentpool.eu
3ef28c9dcc109acb9f0636a789808cee3f5f9b96754b4c1fc6d88e0c;1PCT6;1 Percent Pool #6 (v2);1;1percentpool.eu
38a7e77635a708b921b02dc819c65c44c405a775c4c9eece16b63687;1PCT7;1 Percent Pool #7 (v2);1;1percentpool.eu
cd5721fe2ccf9b803bbe787266c3493fff67acc67951b88ebbaf9599;1PCT8;1 Percent Pool #8 (v2);1;1percentpool.eu
27fdacbd3703ed8491520415b5eaff29b241cf30cdc01786b03975f7;1PCT9;1 Percent Pool #9 (v2);1;1percentpool.eu
d785ff6a030ae9d521770c00f264a2aa423e928c85fc620b13d46eda;ADLT4;AdaLite Stake Pool 4;37;adalite.io
936f24e391afc0738c816ae1f1388957b977de3d0e065dc9ba38af8d;ADLT5;AdaLite Stake Pool 5;37;adalite.io
ef71e664f4299e9f0a3a0817aa153aa2ca2af3b3c7f9195117d81515;N45B;Nº45B;;
dabdc418201dad35588515619fe8f0d9b4280fbf9ef0b8934fe1d6bb;BOOM;Boom Pool;97;boomada.com
bb7ee671e73bfd6cea74486663163f2185b8c2e649a47db6068efee4;BOOM2;Boom Pool 2;97;boomada.com
